,system,np,matrix,solver,prec,status,time,iters,resid,system_id,solver_id,prec_id,status_id,good_or_bad,new_time,matrix_id
23425,bridges,28,cond-mat-2003.mtx,MINRES,ILUT,unconverged,2.92408,10000.0,0.186807,1,2,0,0,-1,inf,2771434865614688997
23426,bridges,28,cond-mat-2003.mtx,MINRES,RILUK,unconverged,2.84659,10000.0,0.186807,1,2,1,0,-1,inf,2771434865614688997
23427,bridges,28,cond-mat-2003.mtx,MINRES,RELAXATION,unconverged,2.81791,10000.0,0.186807,1,2,2,0,-1,inf,2771434865614688997
23428,bridges,28,cond-mat-2003.mtx,MINRES,CHEBYSHEV,unconverged,2.87411,10000.0,0.186807,1,2,3,0,-1,inf,2771434865614688997
23429,bridges,28,cond-mat-2003.mtx,MINRES,NONE,unconverged,2.87448,10000.0,0.186807,1,2,4,0,-1,inf,2771434865614688997
23430,bridges,28,cond-mat-2003.mtx,PSEUDOBLOCK_CG,ILUT,error,0.0,,,1,3,0,-1,-1,inf,2771434865614688997
23431,bridges,28,cond-mat-2003.mtx,PSEUDOBLOCK_CG,RILUK,error,0.0,,,1,3,1,-1,-1,inf,2771434865614688997
23432,bridges,28,cond-mat-2003.mtx,PSEUDOBLOCK_CG,RELAXATION,error,0.0,,,1,3,2,-1,-1,inf,2771434865614688997
23433,bridges,28,cond-mat-2003.mtx,PSEUDOBLOCK_CG,CHEBYSHEV,error,0.0,,,1,3,3,-1,-1,inf,2771434865614688997
23434,bridges,28,cond-mat-2003.mtx,PSEUDOBLOCK_CG,NONE,error,0.0,,,1,3,4,-1,-1,inf,2771434865614688997
23435,bridges,28,cond-mat-2003.mtx,PSEUDOBLOCK_TFQMR,ILUT,error,0.0,,,1,5,0,-1,-1,inf,2771434865614688997
23436,bridges,28,cond-mat-2003.mtx,PSEUDOBLOCK_TFQMR,RILUK,error,0.0,,,1,5,1,-1,-1,inf,2771434865614688997
23437,bridges,28,cond-mat-2003.mtx,PSEUDOBLOCK_TFQMR,RELAXATION,unconverged,7.970789999999999,10000.0,1.0,1,5,2,0,-1,inf,2771434865614688997
23438,bridges,28,cond-mat-2003.mtx,PSEUDOBLOCK_TFQMR,CHEBYSHEV,unconverged,7.7443100000000005,10000.0,95.414,1,5,3,0,-1,inf,2771434865614688997
23439,bridges,28,cond-mat-2003.mtx,PSEUDOBLOCK_TFQMR,NONE,unconverged,7.08625,10000.0,120.1,1,5,4,0,-1,inf,2771434865614688997
23440,bridges,28,cond-mat-2003.mtx,LSQR,ILUT,unconverged,4.260330000000001,10000.0,,1,7,0,0,-1,inf,2771434865614688997
23441,bridges,28,cond-mat-2003.mtx,LSQR,RILUK,unconverged,4.129569999999999,10000.0,,1,7,1,0,-1,inf,2771434865614688997
23442,bridges,28,cond-mat-2003.mtx,LSQR,RELAXATION,unconverged,3.3234800000000004,10000.0,,1,7,2,0,-1,inf,2771434865614688997
23443,bridges,28,cond-mat-2003.mtx,LSQR,CHEBYSHEV,unconverged,13.0301,10000.0,,1,7,3,0,-1,inf,2771434865614688997
23444,bridges,28,cond-mat-2003.mtx,LSQR,NONE,unconverged,10.6869,10000.0,,1,7,4,0,-1,inf,2771434865614688997
23445,bridges,28,cond-mat-2003.mtx,PSEUDOBLOCK_GMRES,ILUT,error,0.0,,,1,8,0,-1,-1,inf,2771434865614688997
23446,bridges,28,cond-mat-2003.mtx,PSEUDOBLOCK_GMRES,RILUK,error,0.0,,,1,8,1,-1,-1,inf,2771434865614688997
23447,bridges,28,cond-mat-2003.mtx,PSEUDOBLOCK_GMRES,RELAXATION,error,0.0,,,1,8,2,-1,-1,inf,2771434865614688997
23448,bridges,28,cond-mat-2003.mtx,PSEUDOBLOCK_GMRES,CHEBYSHEV,unconverged,10.6907,10000.0,0.5620850000000001,1,8,3,0,-1,inf,2771434865614688997
23449,bridges,28,cond-mat-2003.mtx,PSEUDOBLOCK_GMRES,NONE,unconverged,13.6867,10000.0,0.19858299999999998,1,8,4,0,-1,inf,2771434865614688997
23450,bridges,28,c-54.mtx,FIXED_POINT,ILUT,error,0.0,,,1,0,0,-1,-1,inf,2404956572144009657
23451,bridges,28,c-54.mtx,FIXED_POINT,RILUK,error,0.0,,,1,0,1,-1,-1,inf,2404956572144009657
23452,bridges,28,c-54.mtx,FIXED_POINT,RELAXATION,error,0.0,,,1,0,2,-1,-1,inf,2404956572144009657
23453,bridges,28,c-54.mtx,FIXED_POINT,CHEBYSHEV,error,0.0,,,1,0,3,-1,-1,inf,2404956572144009657
23454,bridges,28,c-54.mtx,FIXED_POINT,NONE,error,0.0,,,1,0,4,-1,-1,inf,2404956572144009657
23455,bridges,28,c-54.mtx,BICGSTAB,ILUT,error,0.0,,,1,1,0,-1,-1,inf,2404956572144009657
23456,bridges,28,c-54.mtx,BICGSTAB,RILUK,error,0.0,,,1,1,1,-1,-1,inf,2404956572144009657
23457,bridges,28,c-54.mtx,BICGSTAB,RELAXATION,error,0.0,,,1,1,2,-1,-1,inf,2404956572144009657
23458,bridges,28,c-54.mtx,BICGSTAB,CHEBYSHEV,error,0.0,,,1,1,3,-1,-1,inf,2404956572144009657
23459,bridges,28,c-54.mtx,BICGSTAB,NONE,unconverged,9.43993,10000.0,1.21261,1,1,4,0,-1,inf,2404956572144009657
23460,bridges,28,c-54.mtx,MINRES,ILUT,unconverged,4.00174,10000.0,0.07078939999999999,1,2,0,0,-1,inf,2404956572144009657
23461,bridges,28,c-54.mtx,MINRES,RILUK,unconverged,4.1245199999999995,10000.0,0.07078939999999999,1,2,1,0,-1,inf,2404956572144009657
23462,bridges,28,c-54.mtx,MINRES,RELAXATION,unconverged,3.75631,10000.0,0.07078939999999999,1,2,2,0,-1,inf,2404956572144009657
23463,bridges,28,c-54.mtx,MINRES,CHEBYSHEV,unconverged,3.8418099999999997,10000.0,0.07078939999999999,1,2,3,0,-1,inf,2404956572144009657
23464,bridges,28,c-54.mtx,MINRES,NONE,unconverged,4.09736,10000.0,0.07078939999999999,1,2,4,0,-1,inf,2404956572144009657
23465,bridges,28,c-54.mtx,PSEUDOBLOCK_CG,ILUT,error,0.0,,,1,3,0,-1,-1,inf,2404956572144009657
23466,bridges,28,c-54.mtx,PSEUDOBLOCK_CG,RILUK,error,0.0,,,1,3,1,-1,-1,inf,2404956572144009657
23467,bridges,28,c-54.mtx,PSEUDOBLOCK_CG,RELAXATION,error,0.0,,,1,3,2,-1,-1,inf,2404956572144009657
23468,bridges,28,c-54.mtx,PSEUDOBLOCK_CG,CHEBYSHEV,error,0.0,,,1,3,3,-1,-1,inf,2404956572144009657
23469,bridges,28,c-54.mtx,PSEUDOBLOCK_CG,NONE,error,0.0,,,1,3,4,-1,-1,inf,2404956572144009657
23470,bridges,28,c-54.mtx,PSEUDOBLOCK_TFQMR,ILUT,unconverged,10.8321,10000.0,141.347,1,5,0,0,-1,inf,2404956572144009657
23471,bridges,28,c-54.mtx,PSEUDOBLOCK_TFQMR,RILUK,unconverged,10.0484,10000.0,141.34,1,5,1,0,-1,inf,2404956572144009657
23472,bridges,28,c-54.mtx,PSEUDOBLOCK_TFQMR,RELAXATION,unconverged,9.69105,10000.0,141.34,1,5,2,0,-1,inf,2404956572144009657
23473,bridges,28,c-54.mtx,PSEUDOBLOCK_TFQMR,CHEBYSHEV,unconverged,9.82006,10000.0,141.366,1,5,3,0,-1,inf,2404956572144009657
23474,bridges,28,c-54.mtx,PSEUDOBLOCK_TFQMR,NONE,unconverged,9.141760000000001,10000.0,141.407,1,5,4,0,-1,inf,2404956572144009657
23475,bridges,28,c-54.mtx,LSQR,ILUT,unconverged,21.9909,10000.0,,1,7,0,0,-1,inf,2404956572144009657
23476,bridges,28,c-54.mtx,LSQR,RILUK,unconverged,22.0094,10000.0,,1,7,1,0,-1,inf,2404956572144009657
23477,bridges,28,c-54.mtx,LSQR,RELAXATION,unconverged,21.2297,10000.0,,1,7,2,0,-1,inf,2404956572144009657
23478,bridges,28,c-54.mtx,LSQR,CHEBYSHEV,unconverged,27.3753,10000.0,,1,7,3,0,-1,inf,2404956572144009657
23479,bridges,28,c-54.mtx,LSQR,NONE,converged,0.200649,98.0,,1,7,4,1,1,0.200649,2404956572144009657
23480,bridges,28,c-54.mtx,PSEUDOBLOCK_GMRES,ILUT,unconverged,0.11569700000000001,4.0,0.0,1,8,0,0,-1,inf,2404956572144009657
23481,bridges,28,c-54.mtx,PSEUDOBLOCK_GMRES,RILUK,unconverged,0.00645113,4.0,0.0,1,8,1,0,-1,inf,2404956572144009657
23482,bridges,28,c-54.mtx,PSEUDOBLOCK_GMRES,RELAXATION,unconverged,0.00479865,4.0,0.0,1,8,2,0,-1,inf,2404956572144009657
23483,bridges,28,c-54.mtx,PSEUDOBLOCK_GMRES,CHEBYSHEV,unconverged,0.00830388,4.0,0.0,1,8,3,0,-1,inf,2404956572144009657
23484,bridges,28,c-54.mtx,PSEUDOBLOCK_GMRES,NONE,unconverged,11.2446,10000.0,0.00185913,1,8,4,0,-1,inf,2404956572144009657
23485,bridges,28,helm3d01.mtx,FIXED_POINT,ILUT,error,0.0,,,1,0,0,-1,-1,inf,1093289944595402386
23486,bridges,28,helm3d01.mtx,FIXED_POINT,RILUK,error,0.0,,,1,0,1,-1,-1,inf,1093289944595402386
23487,bridges,28,helm3d01.mtx,FIXED_POINT,RELAXATION,error,0.0,,,1,0,2,-1,-1,inf,1093289944595402386
23488,bridges,28,helm3d01.mtx,FIXED_POINT,CHEBYSHEV,error,0.0,,,1,0,3,-1,-1,inf,1093289944595402386
23489,bridges,28,helm3d01.mtx,FIXED_POINT,NONE,error,0.0,,,1,0,4,-1,-1,inf,1093289944595402386
23490,bridges,28,helm3d01.mtx,BICGSTAB,ILUT,error,0.0,,,1,1,0,-1,-1,inf,1093289944595402386
23491,bridges,28,helm3d01.mtx,BICGSTAB,RILUK,error,0.0,,,1,1,1,-1,-1,inf,1093289944595402386
23492,bridges,28,helm3d01.mtx,BICGSTAB,RELAXATION,error,0.0,,,1,1,2,-1,-1,inf,1093289944595402386
23493,bridges,28,helm3d01.mtx,BICGSTAB,CHEBYSHEV,error,0.0,,,1,1,3,-1,-1,inf,1093289944595402386
23494,bridges,28,helm3d01.mtx,BICGSTAB,NONE,unconverged,11.5054,10000.0,0.023018900000000002,1,1,4,0,-1,inf,1093289944595402386
23495,bridges,28,helm3d01.mtx,MINRES,ILUT,unconverged,8.94974,10000.0,0.0062907,1,2,0,0,-1,inf,1093289944595402386
23496,bridges,28,helm3d01.mtx,MINRES,RILUK,unconverged,7.107139999999999,10000.0,0.0062907,1,2,1,0,-1,inf,1093289944595402386
23497,bridges,28,helm3d01.mtx,MINRES,RELAXATION,unconverged,5.70485,10000.0,0.0062907,1,2,2,0,-1,inf,1093289944595402386
23498,bridges,28,helm3d01.mtx,MINRES,CHEBYSHEV,unconverged,5.16169,10000.0,0.0062907,1,2,3,0,-1,inf,1093289944595402386
23499,bridges,28,helm3d01.mtx,MINRES,NONE,unconverged,5.37791,10000.0,0.0062907,1,2,4,0,-1,inf,1093289944595402386
23500,bridges,28,helm3d01.mtx,PSEUDOBLOCK_CG,ILUT,error,0.0,,,1,3,0,-1,-1,inf,1093289944595402386
23501,bridges,28,helm3d01.mtx,PSEUDOBLOCK_CG,RILUK,error,0.0,,,1,3,1,-1,-1,inf,1093289944595402386
23502,bridges,28,helm3d01.mtx,PSEUDOBLOCK_CG,RELAXATION,error,0.0,,,1,3,2,-1,-1,inf,1093289944595402386
23503,bridges,28,helm3d01.mtx,PSEUDOBLOCK_CG,CHEBYSHEV,error,0.0,,,1,3,3,-1,-1,inf,1093289944595402386
23504,bridges,28,helm3d01.mtx,PSEUDOBLOCK_CG,NONE,error,0.0,,,1,3,4,-1,-1,inf,1093289944595402386
23505,bridges,28,helm3d01.mtx,PSEUDOBLOCK_TFQMR,ILUT,unconverged,11.6699,10000.0,139.893,1,5,0,0,-1,inf,1093289944595402386
23506,bridges,28,helm3d01.mtx,PSEUDOBLOCK_TFQMR,RILUK,unconverged,11.4758,10000.0,140.134,1,5,1,0,-1,inf,1093289944595402386
23507,bridges,28,helm3d01.mtx,PSEUDOBLOCK_TFQMR,RELAXATION,unconverged,11.4716,10000.0,138.907,1,5,2,0,-1,inf,1093289944595402386
23508,bridges,28,helm3d01.mtx,PSEUDOBLOCK_TFQMR,CHEBYSHEV,unconverged,11.7344,10000.0,137.381,1,5,3,0,-1,inf,1093289944595402386
23509,bridges,28,helm3d01.mtx,PSEUDOBLOCK_TFQMR,NONE,unconverged,11.04,10000.0,15.5327,1,5,4,0,-1,inf,1093289944595402386
23510,bridges,28,helm3d01.mtx,LSQR,ILUT,unconverged,23.0563,10000.0,,1,7,0,0,-1,inf,1093289944595402386
23511,bridges,28,helm3d01.mtx,LSQR,RILUK,converged,13.2655,6108.0,,1,7,1,1,1,13.2655,1093289944595402386
23512,bridges,28,helm3d01.mtx,LSQR,RELAXATION,unconverged,21.7659,10000.0,,1,7,2,0,-1,inf,1093289944595402386
23513,bridges,28,helm3d01.mtx,LSQR,CHEBYSHEV,unconverged,20.5331,10000.0,,1,7,3,0,-1,inf,1093289944595402386
23514,bridges,28,helm3d01.mtx,LSQR,NONE,unconverged,22.7298,10000.0,,1,7,4,0,-1,inf,1093289944595402386
23515,bridges,28,helm3d01.mtx,PSEUDOBLOCK_GMRES,ILUT,unconverged,15.3521,10000.0,0.874499,1,8,0,0,-1,inf,1093289944595402386
23516,bridges,28,helm3d01.mtx,PSEUDOBLOCK_GMRES,RILUK,unconverged,14.6056,10000.0,0.874499,1,8,1,0,-1,inf,1093289944595402386
23517,bridges,28,helm3d01.mtx,PSEUDOBLOCK_GMRES,RELAXATION,unconverged,13.0227,10000.0,0.7274579999999999,1,8,2,0,-1,inf,1093289944595402386
23518,bridges,28,helm3d01.mtx,PSEUDOBLOCK_GMRES,CHEBYSHEV,unconverged,12.7829,10000.0,0.665168,1,8,3,0,-1,inf,1093289944595402386
23519,bridges,28,helm3d01.mtx,PSEUDOBLOCK_GMRES,NONE,unconverged,12.8996,10000.0,0.011865899999999999,1,8,4,0,-1,inf,1093289944595402386
23520,bridges,28,viscoplastic2.mtx,FIXED_POINT,ILUT,error,0.0,,,1,0,0,-1,-1,inf,-105189848889911447
23521,bridges,28,viscoplastic2.mtx,FIXED_POINT,RILUK,error,0.0,,,1,0,1,-1,-1,inf,-105189848889911447
23522,bridges,28,viscoplastic2.mtx,FIXED_POINT,RELAXATION,error,0.0,,,1,0,2,-1,-1,inf,-105189848889911447
23523,bridges,28,viscoplastic2.mtx,FIXED_POINT,CHEBYSHEV,error,0.0,,,1,0,3,-1,-1,inf,-105189848889911447
23524,bridges,28,viscoplastic2.mtx,FIXED_POINT,NONE,error,0.0,,,1,0,4,-1,-1,inf,-105189848889911447
23525,bridges,28,viscoplastic2.mtx,BICGSTAB,ILUT,error,0.0,,,1,1,0,-1,-1,inf,-105189848889911447
23526,bridges,28,viscoplastic2.mtx,BICGSTAB,RILUK,error,0.0,,,1,1,1,-1,-1,inf,-105189848889911447
23527,bridges,28,viscoplastic2.mtx,BICGSTAB,RELAXATION,error,0.0,,,1,1,2,-1,-1,inf,-105189848889911447
23528,bridges,28,viscoplastic2.mtx,BICGSTAB,CHEBYSHEV,error,0.0,,,1,1,3,-1,-1,inf,-105189848889911447
23529,bridges,28,viscoplastic2.mtx,BICGSTAB,NONE,error,0.0,,,1,1,4,-1,-1,inf,-105189848889911447
23530,bridges,28,viscoplastic2.mtx,MINRES,ILUT,unconverged,4.2104,10000.0,0.014204099999999999,1,2,0,0,-1,inf,-105189848889911447
23531,bridges,28,viscoplastic2.mtx,MINRES,RILUK,unconverged,4.38114,10000.0,0.014204099999999999,1,2,1,0,-1,inf,-105189848889911447
23532,bridges,28,viscoplastic2.mtx,MINRES,RELAXATION,unconverged,4.27015,10000.0,0.014204099999999999,1,2,2,0,-1,inf,-105189848889911447
23533,bridges,28,viscoplastic2.mtx,MINRES,CHEBYSHEV,unconverged,4.16341,10000.0,0.014204099999999999,1,2,3,0,-1,inf,-105189848889911447
23534,bridges,28,viscoplastic2.mtx,MINRES,NONE,unconverged,4.33282,10000.0,0.014204099999999999,1,2,4,0,-1,inf,-105189848889911447
23535,bridges,28,viscoplastic2.mtx,PSEUDOBLOCK_CG,ILUT,error,0.0,,,1,3,0,-1,-1,inf,-105189848889911447
23536,bridges,28,viscoplastic2.mtx,PSEUDOBLOCK_CG,RILUK,error,0.0,,,1,3,1,-1,-1,inf,-105189848889911447
23537,bridges,28,viscoplastic2.mtx,PSEUDOBLOCK_CG,RELAXATION,error,0.0,,,1,3,2,-1,-1,inf,-105189848889911447
23538,bridges,28,viscoplastic2.mtx,PSEUDOBLOCK_CG,CHEBYSHEV,error,0.0,,,1,3,3,-1,-1,inf,-105189848889911447
23539,bridges,28,viscoplastic2.mtx,PSEUDOBLOCK_CG,NONE,error,0.0,,,1,3,4,-1,-1,inf,-105189848889911447
23540,bridges,28,viscoplastic2.mtx,PSEUDOBLOCK_TFQMR,ILUT,converged,1.0968,629.0,9.86089e-07,1,5,0,1,-1,1.0968,-105189848889911447
23541,bridges,28,viscoplastic2.mtx,PSEUDOBLOCK_TFQMR,RILUK,converged,0.672339,610.0,3.04172e-07,1,5,1,1,1,0.672339,-105189848889911447
23542,bridges,28,viscoplastic2.mtx,PSEUDOBLOCK_TFQMR,RELAXATION,converged,0.6399,610.0,3.04172e-07,1,5,2,1,1,0.6399,-105189848889911447
23543,bridges,28,viscoplastic2.mtx,PSEUDOBLOCK_TFQMR,CHEBYSHEV,unconverged,10.9855,10000.0,140.576,1,5,3,0,-1,inf,-105189848889911447
23544,bridges,28,viscoplastic2.mtx,PSEUDOBLOCK_TFQMR,NONE,converged,0.822203,821.0,6.507300000000001e-07,1,5,4,1,-1,0.822203,-105189848889911447
23545,bridges,28,viscoplastic2.mtx,LSQR,ILUT,converged,18.6229,8263.0,,1,7,0,1,-1,18.6229,-105189848889911447
23546,bridges,28,viscoplastic2.mtx,LSQR,RILUK,converged,19.769000000000002,8206.0,,1,7,1,1,-1,19.769000000000002,-105189848889911447
23547,bridges,28,viscoplastic2.mtx,LSQR,RELAXATION,converged,18.3221,8206.0,,1,7,2,1,-1,18.3221,-105189848889911447
23548,bridges,28,viscoplastic2.mtx,LSQR,CHEBYSHEV,unconverged,26.4751,10000.0,,1,7,3,0,-1,inf,-105189848889911447
23549,bridges,28,viscoplastic2.mtx,LSQR,NONE,unconverged,21.1658,10000.0,,1,7,4,0,-1,inf,-105189848889911447
23550,bridges,28,viscoplastic2.mtx,PSEUDOBLOCK_GMRES,ILUT,converged,1.29777,518.0,9.84904e-07,1,8,0,1,-1,1.29777,-105189848889911447
23551,bridges,28,viscoplastic2.mtx,PSEUDOBLOCK_GMRES,RILUK,converged,0.648027,518.0,9.84904e-07,1,8,1,1,1,0.648027,-105189848889911447
23552,bridges,28,viscoplastic2.mtx,PSEUDOBLOCK_GMRES,RELAXATION,converged,0.655087,518.0,9.84904e-07,1,8,2,1,1,0.655087,-105189848889911447
23553,bridges,28,viscoplastic2.mtx,PSEUDOBLOCK_GMRES,CHEBYSHEV,unconverged,13.765,10000.0,0.0307226,1,8,3,0,-1,inf,-105189848889911447
23554,bridges,28,viscoplastic2.mtx,PSEUDOBLOCK_GMRES,NONE,converged,0.983117,850.0,9.78792e-07,1,8,4,1,-1,0.983117,-105189848889911447
23555,bridges,28,c-55.mtx,FIXED_POINT,ILUT,error,0.0,,,1,0,0,-1,-1,inf,2776429936108602801
23556,bridges,28,c-55.mtx,FIXED_POINT,RILUK,error,0.0,,,1,0,1,-1,-1,inf,2776429936108602801
23557,bridges,28,c-55.mtx,FIXED_POINT,RELAXATION,error,0.0,,,1,0,2,-1,-1,inf,2776429936108602801
23558,bridges,28,c-55.mtx,FIXED_POINT,CHEBYSHEV,error,0.0,,,1,0,3,-1,-1,inf,2776429936108602801
23559,bridges,28,c-55.mtx,FIXED_POINT,NONE,error,0.0,,,1,0,4,-1,-1,inf,2776429936108602801
23560,bridges,28,c-55.mtx,BICGSTAB,ILUT,error,0.0,,,1,1,0,-1,-1,inf,2776429936108602801
23561,bridges,28,c-55.mtx,BICGSTAB,RILUK,error,0.0,,,1,1,1,-1,-1,inf,2776429936108602801
23562,bridges,28,c-55.mtx,BICGSTAB,RELAXATION,error,0.0,,,1,1,2,-1,-1,inf,2776429936108602801
23563,bridges,28,c-55.mtx,BICGSTAB,CHEBYSHEV,error,0.0,,,1,1,3,-1,-1,inf,2776429936108602801
23564,bridges,28,c-55.mtx,BICGSTAB,NONE,unconverged,8.58807,10000.0,5.73321,1,1,4,0,-1,inf,2776429936108602801
23565,bridges,28,c-55.mtx,MINRES,ILUT,unconverged,3.01945,10000.0,0.041555800000000004,1,2,0,0,-1,inf,2776429936108602801
23566,bridges,28,c-55.mtx,MINRES,RILUK,unconverged,3.0759,10000.0,0.041555800000000004,1,2,1,0,-1,inf,2776429936108602801
23567,bridges,28,c-55.mtx,MINRES,RELAXATION,unconverged,3.0019099999999996,10000.0,0.041555800000000004,1,2,2,0,-1,inf,2776429936108602801
23568,bridges,28,c-55.mtx,MINRES,CHEBYSHEV,unconverged,3.09408,10000.0,0.041555800000000004,1,2,3,0,-1,inf,2776429936108602801
23569,bridges,28,c-55.mtx,MINRES,NONE,unconverged,3.19565,10000.0,0.041555800000000004,1,2,4,0,-1,inf,2776429936108602801
23570,bridges,28,c-55.mtx,PSEUDOBLOCK_CG,ILUT,error,0.0,,,1,3,0,-1,-1,inf,2776429936108602801
23571,bridges,28,c-55.mtx,PSEUDOBLOCK_CG,RILUK,error,0.0,,,1,3,1,-1,-1,inf,2776429936108602801
23572,bridges,28,c-55.mtx,PSEUDOBLOCK_CG,RELAXATION,error,0.0,,,1,3,2,-1,-1,inf,2776429936108602801
23573,bridges,28,c-55.mtx,PSEUDOBLOCK_CG,CHEBYSHEV,error,0.0,,,1,3,3,-1,-1,inf,2776429936108602801
23574,bridges,28,c-55.mtx,PSEUDOBLOCK_CG,NONE,error,0.0,,,1,3,4,-1,-1,inf,2776429936108602801
23575,bridges,28,c-55.mtx,PSEUDOBLOCK_TFQMR,ILUT,unconverged,8.6127,10000.0,140.036,1,5,0,0,-1,inf,2776429936108602801
23576,bridges,28,c-55.mtx,PSEUDOBLOCK_TFQMR,RILUK,unconverged,8.87149,10000.0,140.005,1,5,1,0,-1,inf,2776429936108602801
23577,bridges,28,c-55.mtx,PSEUDOBLOCK_TFQMR,RELAXATION,unconverged,8.7273,10000.0,140.005,1,5,2,0,-1,inf,2776429936108602801
23578,bridges,28,c-55.mtx,PSEUDOBLOCK_TFQMR,CHEBYSHEV,unconverged,8.07974,10000.0,139.971,1,5,3,0,-1,inf,2776429936108602801
23579,bridges,28,c-55.mtx,PSEUDOBLOCK_TFQMR,NONE,unconverged,8.27086,10000.0,141.378,1,5,4,0,-1,inf,2776429936108602801
23580,bridges,28,c-55.mtx,LSQR,ILUT,converged,0.6608510000000001,381.0,,1,7,0,1,1,0.6608510000000001,2776429936108602801
23581,bridges,28,c-55.mtx,LSQR,RILUK,converged,0.579754,384.0,,1,7,1,1,1,0.579754,2776429936108602801
23582,bridges,28,c-55.mtx,LSQR,RELAXATION,converged,0.579231,384.0,,1,7,2,1,1,0.579231,2776429936108602801
23583,bridges,28,c-55.mtx,LSQR,CHEBYSHEV,converged,0.547949,358.0,,1,7,3,1,1,0.547949,2776429936108602801
23584,bridges,28,c-55.mtx,LSQR,NONE,converged,6.61925,4709.0,,1,7,4,1,-1,6.61925,2776429936108602801
23585,bridges,28,c-55.mtx,PSEUDOBLOCK_GMRES,ILUT,unconverged,0.054088800000000006,6.0,0.0,1,8,0,0,-1,inf,2776429936108602801
23586,bridges,28,c-55.mtx,PSEUDOBLOCK_GMRES,RILUK,unconverged,0.00715828,6.0,0.0,1,8,1,0,-1,inf,2776429936108602801
23587,bridges,28,c-55.mtx,PSEUDOBLOCK_GMRES,RELAXATION,unconverged,0.00579739,6.0,0.0,1,8,2,0,-1,inf,2776429936108602801
23588,bridges,28,c-55.mtx,PSEUDOBLOCK_GMRES,CHEBYSHEV,unconverged,0.00832677,6.0,0.0,1,8,3,0,-1,inf,2776429936108602801
23589,bridges,28,c-55.mtx,PSEUDOBLOCK_GMRES,NONE,unconverged,10.9683,10000.0,0.028079700000000003,1,8,4,0,-1,inf,2776429936108602801
23590,bridges,28,SiO.mtx,FIXED_POINT,ILUT,error,0.0,,,1,0,0,-1,-1,inf,-8375102722430422018
23591,bridges,28,SiO.mtx,FIXED_POINT,RILUK,error,0.0,,,1,0,1,-1,-1,inf,-8375102722430422018
23592,bridges,28,SiO.mtx,FIXED_POINT,RELAXATION,error,0.0,,,1,0,2,-1,-1,inf,-8375102722430422018
23593,bridges,28,SiO.mtx,FIXED_POINT,CHEBYSHEV,error,0.0,,,1,0,3,-1,-1,inf,-8375102722430422018
23594,bridges,28,SiO.mtx,FIXED_POINT,NONE,error,0.0,,,1,0,4,-1,-1,inf,-8375102722430422018
23595,bridges,28,SiO.mtx,BICGSTAB,ILUT,converged,0.394917,372.0,9.89465e-07,1,1,0,1,-1,0.394917,-8375102722430422018
23596,bridges,28,SiO.mtx,BICGSTAB,RILUK,converged,0.339497,329.0,9.802799999999998e-07,1,1,1,1,-1,0.339497,-8375102722430422018
23597,bridges,28,SiO.mtx,BICGSTAB,RELAXATION,converged,0.170078,216.0,8.06446e-07,1,1,2,1,-1,0.170078,-8375102722430422018
23598,bridges,28,SiO.mtx,BICGSTAB,CHEBYSHEV,error,0.0,,,1,1,3,-1,-1,inf,-8375102722430422018
23599,bridges,28,SiO.mtx,BICGSTAB,NONE,converged,0.189377,241.0,9.96795e-07,1,1,4,1,-1,0.189377,-8375102722430422018
23600,bridges,28,SiO.mtx,MINRES,ILUT,converged,0.11638699999999999,186.0,9.8676e-07,1,2,0,1,-1,0.11638699999999999,-8375102722430422018
23601,bridges,28,SiO.mtx,MINRES,RILUK,converged,0.0644758,186.0,9.8676e-07,1,2,1,1,1,0.0644758,-8375102722430422018
23602,bridges,28,SiO.mtx,MINRES,RELAXATION,converged,0.060256500000000005,186.0,9.8676e-07,1,2,2,1,1,0.060256500000000005,-8375102722430422018
23603,bridges,28,SiO.mtx,MINRES,CHEBYSHEV,converged,0.0671041,186.0,9.8676e-07,1,2,3,1,1,0.0671041,-8375102722430422018
23604,bridges,28,SiO.mtx,MINRES,NONE,converged,0.0608122,186.0,9.8676e-07,1,2,4,1,1,0.0608122,-8375102722430422018
23605,bridges,28,SiO.mtx,PSEUDOBLOCK_CG,ILUT,error,0.0,,,1,3,0,-1,-1,inf,-8375102722430422018
23606,bridges,28,SiO.mtx,PSEUDOBLOCK_CG,RILUK,error,0.0,,,1,3,1,-1,-1,inf,-8375102722430422018
23607,bridges,28,SiO.mtx,PSEUDOBLOCK_CG,RELAXATION,error,0.0,,,1,3,2,-1,-1,inf,-8375102722430422018
23608,bridges,28,SiO.mtx,PSEUDOBLOCK_CG,CHEBYSHEV,error,0.0,,,1,3,3,-1,-1,inf,-8375102722430422018
23609,bridges,28,SiO.mtx,PSEUDOBLOCK_CG,NONE,error,0.0,,,1,3,4,-1,-1,inf,-8375102722430422018
23610,bridges,28,SiO.mtx,PSEUDOBLOCK_TFQMR,ILUT,converged,0.349918,296.0,8.62518e-08,1,5,0,1,-1,0.349918,-8375102722430422018
23611,bridges,28,SiO.mtx,PSEUDOBLOCK_TFQMR,RILUK,converged,0.327814,298.0,1.56777e-07,1,5,1,1,-1,0.327814,-8375102722430422018
23612,bridges,28,SiO.mtx,PSEUDOBLOCK_TFQMR,RELAXATION,unconverged,8.58372,10000.0,136.031,1,5,2,0,-1,inf,-8375102722430422018
