num_procs,matrix_name,solver,preconditioner,status,time,iterations,final_residual
12,mark3jac140.mtx,MINRES,CHEBYSHEV,unconverged,2.72134,10000,0.0143479
12,mark3jac140.mtx,MINRES,NONE,unconverged,2.71716,10000,0.0143479
12,mark3jac140.mtx,PSEUDOBLOCK_CG,ILUT,error,0.0140741,,
12,mark3jac140.mtx,PSEUDOBLOCK_CG,RILUK,error,0.011934,,
12,mark3jac140.mtx,PSEUDOBLOCK_CG,RELAXATION,error,0.000924826,,
12,mark3jac140.mtx,PSEUDOBLOCK_CG,CHEBYSHEV,error,0.00286603,,
12,mark3jac140.mtx,PSEUDOBLOCK_CG,NONE,error,0.000623941,,
12,mark3jac140.mtx,PSEUDOBLOCK_STOCHASTIC_CG,ILUT,error,0.0144639,,
12,mark3jac140.mtx,PSEUDOBLOCK_STOCHASTIC_CG,RILUK,error,0.0143561,,
12,mark3jac140.mtx,PSEUDOBLOCK_STOCHASTIC_CG,RELAXATION,error,0.00115299,,
12,mark3jac140.mtx,PSEUDOBLOCK_STOCHASTIC_CG,CHEBYSHEV,error,0.00292897,,
12,mark3jac140.mtx,PSEUDOBLOCK_STOCHASTIC_CG,NONE,error,0.000912905,,
12,mark3jac140.mtx,PSEUDOBLOCK_TFQMR,ILUT,unconverged,11.1148,10000,141.419
12,mark3jac140.mtx,PSEUDOBLOCK_TFQMR,RILUK,error,0.0127971,,
12,mark3jac140.mtx,PSEUDOBLOCK_TFQMR,RELAXATION,error,0.001652,,
12,mark3jac140.mtx,PSEUDOBLOCK_TFQMR,CHEBYSHEV,unconverged,7.50943,10000,141.412
12,mark3jac140.mtx,PSEUDOBLOCK_TFQMR,NONE,unconverged,6.57952,10000,141.405
12,mark3jac140.mtx,TFQMR,ILUT,unconverged,9.88291,10000,141.419
12,mark3jac140.mtx,TFQMR,RILUK,error,0.0127418,,
12,mark3jac140.mtx,TFQMR,RELAXATION,error,0.00152397,,
12,mark3jac140.mtx,TFQMR,CHEBYSHEV,unconverged,5.82438,10000,141.405
12,mark3jac140.mtx,TFQMR,NONE,unconverged,4.87591,10000,141.405
12,mark3jac140.mtx,LSQR,ILUT,converged,0.503066,356,
12,mark3jac140.mtx,LSQR,RILUK,unconverged,6.80959,10000,
12,mark3jac140.mtx,LSQR,RELAXATION,unconverged,3.03297,10000,
12,mark3jac140.mtx,LSQR,CHEBYSHEV,unconverged,8.4479,10000,
12,mark3jac140.mtx,LSQR,NONE,unconverged,6.61822,10000,
12,mark3jac140.mtx,PSEUDOBLOCK_GMRES,ILUT,unconverged,2.24458,188,0
12,mark3jac140.mtx,PSEUDOBLOCK_GMRES,RILUK,error,0.0121889,,
12,mark3jac140.mtx,PSEUDOBLOCK_GMRES,RELAXATION,error,0.00159001,,
12,mark3jac140.mtx,PSEUDOBLOCK_GMRES,CHEBYSHEV,unconverged,62.0045,6300,0.988628
12,mark3jac140.mtx,PSEUDOBLOCK_GMRES,NONE,unconverged,60.5635,6300,0.988485
12,mark3jac140sc.mtx,FIXED_POINT,ILUT,error,0.024194,,
12,mark3jac140sc.mtx,FIXED_POINT,RILUK,error,0.0129418,,
12,mark3jac140sc.mtx,FIXED_POINT,RELAXATION,error,0.00118208,,
12,mark3jac140sc.mtx,FIXED_POINT,CHEBYSHEV,error,0.0462921,,
12,mark3jac140sc.mtx,FIXED_POINT,NONE,error,0.0117979,,
12,mark3jac140sc.mtx,BICGSTAB,ILUT,unconverged,10.6422,10000,2.86E+19
12,mark3jac140sc.mtx,BICGSTAB,RILUK,error,0.012213,,
12,mark3jac140sc.mtx,BICGSTAB,RELAXATION,error,0.0013628,,
12,mark3jac140sc.mtx,BICGSTAB,CHEBYSHEV,error,0.0943718,,
12,mark3jac140sc.mtx,BICGSTAB,NONE,error,0.112082,,
12,mark3jac140sc.mtx,MINRES,ILUT,unconverged,2.72002,10000,0.0268226
12,mark3jac140sc.mtx,MINRES,RILUK,unconverged,2.72325,10000,0.0268226
12,mark3jac140sc.mtx,MINRES,RELAXATION,unconverged,2.71986,10000,0.0268226
12,mark3jac140sc.mtx,MINRES,CHEBYSHEV,unconverged,2.72031,10000,0.0268226
12,mark3jac140sc.mtx,MINRES,NONE,unconverged,2.71954,10000,0.0268226
12,mark3jac140sc.mtx,PSEUDOBLOCK_CG,ILUT,error,0.0143239,,
12,mark3jac140sc.mtx,PSEUDOBLOCK_CG,RILUK,error,0.0117571,,
12,mark3jac140sc.mtx,PSEUDOBLOCK_CG,RELAXATION,error,0.000947952,,
12,mark3jac140sc.mtx,PSEUDOBLOCK_CG,CHEBYSHEV,error,0.00334597,,
12,mark3jac140sc.mtx,PSEUDOBLOCK_CG,NONE,error,0.000617981,,
12,mark3jac140sc.mtx,PSEUDOBLOCK_STOCHASTIC_CG,ILUT,error,0.0137119,,
12,mark3jac140sc.mtx,PSEUDOBLOCK_STOCHASTIC_CG,RILUK,error,0.011997,,
12,mark3jac140sc.mtx,PSEUDOBLOCK_STOCHASTIC_CG,RELAXATION,error,0.04337,,
12,mark3jac140sc.mtx,PSEUDOBLOCK_STOCHASTIC_CG,CHEBYSHEV,error,0.00338387,,
12,mark3jac140sc.mtx,PSEUDOBLOCK_STOCHASTIC_CG,NONE,error,0.000636101,,
12,mark3jac140sc.mtx,PSEUDOBLOCK_TFQMR,ILUT,unconverged,11.0348,10000,141.327
12,mark3jac140sc.mtx,PSEUDOBLOCK_TFQMR,RILUK,error,0.0132031,,
12,mark3jac140sc.mtx,PSEUDOBLOCK_TFQMR,RELAXATION,error,0.00167894,,
12,mark3jac140sc.mtx,PSEUDOBLOCK_TFQMR,CHEBYSHEV,unconverged,7.55413,10000,140.751
12,mark3jac140sc.mtx,PSEUDOBLOCK_TFQMR,NONE,error,4.41799,,
12,mark3jac140sc.mtx,TFQMR,ILUT,unconverged,9.04403,10000,141.327
12,mark3jac140sc.mtx,TFQMR,RILUK,error,0.0126681,,
12,mark3jac140sc.mtx,TFQMR,RELAXATION,error,0.00152707,,
12,mark3jac140sc.mtx,TFQMR,CHEBYSHEV,unconverged,5.82136,10000,140.684
12,mark3jac140sc.mtx,TFQMR,NONE,error,3.26843,,
12,mark3jac140sc.mtx,LSQR,ILUT,converged,0.629113,457,
12,mark3jac140sc.mtx,LSQR,RILUK,unconverged,6.49219,10000,
12,mark3jac140sc.mtx,LSQR,RELAXATION,unconverged,3.02848,10000,
12,mark3jac140sc.mtx,LSQR,CHEBYSHEV,converged,1.39167,1638,
12,mark3jac140sc.mtx,LSQR,NONE,converged,3.02281,4579,
12,mark3jac140sc.mtx,PSEUDOBLOCK_GMRES,ILUT,unconverged,58.6639,3600,0
12,mark3jac140sc.mtx,PSEUDOBLOCK_GMRES,RILUK,error,0.011801,,
12,mark3jac140sc.mtx,PSEUDOBLOCK_GMRES,RELAXATION,error,0.00212193,,
12,mark3jac140sc.mtx,PSEUDOBLOCK_GMRES,CHEBYSHEV,unconverged,105.764,6300,0.992479
12,mark3jac140sc.mtx,PSEUDOBLOCK_GMRES,NONE,unconverged,61.0322,6300,0.991135
12,c-68.mtx,FIXED_POINT,ILUT,error,0.0555668,,
12,c-68.mtx,FIXED_POINT,RILUK,error,0.0544028,,
12,c-68.mtx,FIXED_POINT,RELAXATION,error,0.0449769,,
12,c-68.mtx,FIXED_POINT,CHEBYSHEV,error,0.0550489,,
12,c-68.mtx,FIXED_POINT,NONE,error,0.032933,,
12,c-68.mtx,BICGSTAB,ILUT,error,3.90949,,
12,c-68.mtx,BICGSTAB,RILUK,unconverged,20.4779,10000,3.48E+22
12,c-68.mtx,BICGSTAB,RELAXATION,unconverged,18.731,10000,3.48E+22
12,c-68.mtx,BICGSTAB,CHEBYSHEV,error,2.94276,,
12,c-68.mtx,BICGSTAB,NONE,unconverged,17.9277,10000,1.64894
12,c-68.mtx,MINRES,ILUT,unconverged,8.90915,10000,0.23427
12,c-68.mtx,MINRES,RILUK,unconverged,8.92781,10000,0.23427
12,c-68.mtx,MINRES,RELAXATION,unconverged,8.8491,10000,0.23427
12,c-68.mtx,MINRES,CHEBYSHEV,unconverged,8.86817,10000,0.23427
12,c-68.mtx,MINRES,NONE,unconverged,8.84948,10000,0.23427
12,c-68.mtx,PSEUDOBLOCK_CG,ILUT,error,0.00521302,,
12,c-68.mtx,PSEUDOBLOCK_CG,RILUK,error,0.00671911,,
12,c-68.mtx,PSEUDOBLOCK_CG,RELAXATION,error,0.0011611,,
12,c-68.mtx,PSEUDOBLOCK_CG,CHEBYSHEV,error,0.0175309,,
12,c-68.mtx,PSEUDOBLOCK_CG,NONE,error,0.0138161,,
12,c-68.mtx,PSEUDOBLOCK_STOCHASTIC_CG,ILUT,error,0.00500822,,
12,c-68.mtx,PSEUDOBLOCK_STOCHASTIC_CG,RILUK,error,0.00668693,,
12,c-68.mtx,PSEUDOBLOCK_STOCHASTIC_CG,RELAXATION,error,0.00120592,,
12,c-68.mtx,PSEUDOBLOCK_STOCHASTIC_CG,CHEBYSHEV,error,0.0189819,,
12,c-68.mtx,PSEUDOBLOCK_STOCHASTIC_CG,NONE,error,0.014009,,
12,c-68.mtx,PSEUDOBLOCK_TFQMR,ILUT,unconverged,21.3618,10000,140.319
12,c-68.mtx,PSEUDOBLOCK_TFQMR,RILUK,unconverged,21.3322,10000,140.321
12,c-68.mtx,PSEUDOBLOCK_TFQMR,RELAXATION,unconverged,19.5627,10000,140.321
12,c-68.mtx,PSEUDOBLOCK_TFQMR,CHEBYSHEV,unconverged,20.0593,10000,140.163
12,c-68.mtx,PSEUDOBLOCK_TFQMR,NONE,unconverged,18.5528,10000,141.424
12,c-68.mtx,TFQMR,ILUT,unconverged,19.5616,10000,140.319
12,c-68.mtx,TFQMR,RILUK,unconverged,19.5241,10000,140.321
12,c-68.mtx,TFQMR,RELAXATION,unconverged,17.7674,10000,140.321
12,c-68.mtx,TFQMR,CHEBYSHEV,unconverged,18.3096,10000,139.785
12,c-68.mtx,TFQMR,NONE,unconverged,16.711,10000,141.424
12,c-68.mtx,LSQR,ILUT,converged,3.56138,828,
12,c-68.mtx,LSQR,RILUK,converged,3.45755,815,
12,c-68.mtx,LSQR,RELAXATION,converged,3.30486,815,
12,c-68.mtx,LSQR,CHEBYSHEV,converged,3.36915,817,
12,c-68.mtx,LSQR,NONE,converged,0.0590329,14,
12,c-68.mtx,PSEUDOBLOCK_GMRES,ILUT,unconverged,0.0191271,6,0
12,c-68.mtx,PSEUDOBLOCK_GMRES,RILUK,unconverged,0.0188601,6,0
12,c-68.mtx,PSEUDOBLOCK_GMRES,RELAXATION,unconverged,0.0126491,6,0
12,c-68.mtx,PSEUDOBLOCK_GMRES,CHEBYSHEV,unconverged,0.028928,6,0
12,c-68.mtx,PSEUDOBLOCK_GMRES,NONE,unconverged,66.5567,6300,0.087021
12,Dubcova2.mtx,FIXED_POINT,ILUT,error,4.1183,,
12,Dubcova2.mtx,FIXED_POINT,RILUK,error,4.04562,,
12,Dubcova2.mtx,FIXED_POINT,RELAXATION,unconverged,14.676,10000,inf
12,Dubcova2.mtx,FIXED_POINT,CHEBYSHEV,error,0.276552,,
12,Dubcova2.mtx,FIXED_POINT,NONE,error,0.760818,,
12,Dubcova2.mtx,BICGSTAB,ILUT,converged,0.588493,155,8.35E-07
12,Dubcova2.mtx,BICGSTAB,RILUK,converged,0.608608,159,8.79E-07
12,Dubcova2.mtx,BICGSTAB,RELAXATION,converged,0.384362,115,7.92E-07
12,Dubcova2.mtx,BICGSTAB,CHEBYSHEV,converged,0.412072,116,8.24E-07
12,Dubcova2.mtx,BICGSTAB,NONE,converged,0.353794,111,6.31E-07
12,Dubcova2.mtx,MINRES,ILUT,converged,0.256985,154,9.06E-07
12,Dubcova2.mtx,MINRES,RILUK,converged,0.258853,154,9.06E-07
12,Dubcova2.mtx,MINRES,RELAXATION,converged,0.250828,154,9.06E-07
12,Dubcova2.mtx,MINRES,CHEBYSHEV,converged,0.265505,154,9.06E-07
12,Dubcova2.mtx,MINRES,NONE,converged,0.250841,154,9.06E-07
12,Dubcova2.mtx,PSEUDOBLOCK_CG,ILUT,converged,0.469878,256,9.75E-07
12,Dubcova2.mtx,PSEUDOBLOCK_CG,RILUK,converged,0.476695,256,9.75E-07
12,Dubcova2.mtx,PSEUDOBLOCK_CG,RELAXATION,converged,0.26412,168,8.80E-07
12,Dubcova2.mtx,PSEUDOBLOCK_CG,CHEBYSHEV,unconverged,15.7999,10000,0.268434
12,Dubcova2.mtx,PSEUDOBLOCK_CG,NONE,converged,0.236097,157,9.52E-07
12,Dubcova2.mtx,PSEUDOBLOCK_STOCHASTIC_CG,ILUT,converged,0.482907,256,
12,Dubcova2.mtx,PSEUDOBLOCK_STOCHASTIC_CG,RILUK,converged,0.490319,256,
12,Dubcova2.mtx,PSEUDOBLOCK_STOCHASTIC_CG,RELAXATION,converged,0.267346,168,
12,Dubcova2.mtx,PSEUDOBLOCK_STOCHASTIC_CG,CHEBYSHEV,converged,0.289158,168,
12,Dubcova2.mtx,PSEUDOBLOCK_STOCHASTIC_CG,NONE,converged,0.241857,157,
12,Dubcova2.mtx,PSEUDOBLOCK_TFQMR,ILUT,converged,0.874658,226,1.10E-07
12,Dubcova2.mtx,PSEUDOBLOCK_TFQMR,RILUK,converged,0.848477,219,3.54E-07
12,Dubcova2.mtx,PSEUDOBLOCK_TFQMR,RELAXATION,converged,0.651896,192,6.00E-07
12,Dubcova2.mtx,PSEUDOBLOCK_TFQMR,CHEBYSHEV,unconverged,34.5686,10000,106.42
12,Dubcova2.mtx,PSEUDOBLOCK_TFQMR,NONE,converged,0.469951,145,7.32E-07
12,Dubcova2.mtx,TFQMR,ILUT,converged,0.831526,226,1.10E-07
12,Dubcova2.mtx,TFQMR,RILUK,converged,0.809881,219,3.54E-07
12,Dubcova2.mtx,TFQMR,RELAXATION,converged,0.620475,192,6.00E-07
12,Dubcova2.mtx,TFQMR,CHEBYSHEV,unconverged,32.7108,10000,136.36
12,Dubcova2.mtx,TFQMR,NONE,converged,0.442907,145,7.32E-07
12,Dubcova2.mtx,LSQR,ILUT,converged,16.3728,2567,
12,Dubcova2.mtx,LSQR,RILUK,converged,23.8282,3765,
12,Dubcova2.mtx,LSQR,RELAXATION,converged,10.1264,1727,
12,Dubcova2.mtx,LSQR,CHEBYSHEV,converged,10.2465,1727,
12,Dubcova2.mtx,LSQR,NONE,converged,8.76741,1535,
12,Dubcova2.mtx,PSEUDOBLOCK_GMRES,ILUT,converged,2.16478,233,9.82E-07
12,Dubcova2.mtx,PSEUDOBLOCK_GMRES,RILUK,converged,2.18014,233,9.82E-07
12,Dubcova2.mtx,PSEUDOBLOCK_GMRES,RELAXATION,converged,1.13453,165,8.72E-07
12,Dubcova2.mtx,PSEUDOBLOCK_GMRES,CHEBYSHEV,unconverged,71.0808,6300,0.609642
12,Dubcova2.mtx,PSEUDOBLOCK_GMRES,NONE,converged,0.989093,154,9.06E-07
12,qa8fk.mtx,FIXED_POINT,ILUT,unconverged,14.6025,10000,1.18931
12,qa8fk.mtx,FIXED_POINT,RILUK,unconverged,14.4479,10000,1.18931
12,qa8fk.mtx,FIXED_POINT,RELAXATION,unconverged,5.65657,10000,1.02977
12,qa8fk.mtx,FIXED_POINT,CHEBYSHEV,error,0.111413,,
12,qa8fk.mtx,FIXED_POINT,NONE,unconverged,5.06543,10000,1
12,qa8fk.mtx,BICGSTAB,ILUT,error,0.072125,,
12,qa8fk.mtx,BICGSTAB,RILUK,error,0.0575509,,
12,qa8fk.mtx,BICGSTAB,RELAXATION,error,0.0862858,,
12,qa8fk.mtx,BICGSTAB,CHEBYSHEV,error,0.173677,,
12,qa8fk.mtx,BICGSTAB,NONE,error,0.201716,,
12,qa8fk.mtx,MINRES,ILUT,unconverged,12.3328,10000,14.1167
12,qa8fk.mtx,MINRES,RILUK,unconverged,12.094,10000,14.1167
12,qa8fk.mtx,MINRES,RELAXATION,unconverged,12.092,10000,14.1167
12,qa8fk.mtx,MINRES,CHEBYSHEV,unconverged,12.0716,10000,14.1167
12,qa8fk.mtx,MINRES,NONE,unconverged,12.1226,10000,14.1167
12,qa8fk.mtx,PSEUDOBLOCK_CG,ILUT,error,0.135495,,
12,qa8fk.mtx,PSEUDOBLOCK_CG,RILUK,error,0.138314,,
12,qa8fk.mtx,PSEUDOBLOCK_CG,RELAXATION,error,0.0840719,,
12,qa8fk.mtx,PSEUDOBLOCK_CG,CHEBYSHEV,error,0.0963051,,
12,qa8fk.mtx,PSEUDOBLOCK_CG,NONE,error,0.00119209,,
12,qa8fk.mtx,PSEUDOBLOCK_STOCHASTIC_CG,ILUT,error,0.143023,,
12,qa8fk.mtx,PSEUDOBLOCK_STOCHASTIC_CG,RILUK,error,0.141303,,
12,qa8fk.mtx,PSEUDOBLOCK_STOCHASTIC_CG,RELAXATION,error,0.09109,,
12,qa8fk.mtx,PSEUDOBLOCK_STOCHASTIC_CG,CHEBYSHEV,error,0.102147,,
12,qa8fk.mtx,PSEUDOBLOCK_STOCHASTIC_CG,NONE,error,0.00120807,,
12,qa8fk.mtx,PSEUDOBLOCK_TFQMR,ILUT,error,1.9187,,
12,qa8fk.mtx,PSEUDOBLOCK_TFQMR,RILUK,error,2.13364,,
12,qa8fk.mtx,PSEUDOBLOCK_TFQMR,RELAXATION,error,4.66271,,
12,qa8fk.mtx,PSEUDOBLOCK_TFQMR,CHEBYSHEV,error,0.149413,,
12,qa8fk.mtx,PSEUDOBLOCK_TFQMR,NONE,error,0.150739,,
12,qa8fk.mtx,TFQMR,ILUT,error,1.81716,,
12,qa8fk.mtx,TFQMR,RILUK,error,2.03768,,
12,qa8fk.mtx,TFQMR,RELAXATION,error,4.2073,,
12,qa8fk.mtx,TFQMR,CHEBYSHEV,error,0.598789,,
12,qa8fk.mtx,TFQMR,NONE,error,0.132097,,
12,qa8fk.mtx,LSQR,ILUT,converged,0.0268168,1,
12,qa8fk.mtx,LSQR,RILUK,converged,0.0247929,1,
12,qa8fk.mtx,LSQR,RELAXATION,converged,0.00480604,1,
12,qa8fk.mtx,LSQR,CHEBYSHEV,converged,0.011378,1,
12,qa8fk.mtx,LSQR,NONE,converged,0.00422215,1,
12,qa8fk.mtx,PSEUDOBLOCK_GMRES,ILUT,unconverged,1.43498,188,8.31E-07
12,qa8fk.mtx,PSEUDOBLOCK_GMRES,RILUK,unconverged,1.43442,188,8.18E-07
12,qa8fk.mtx,PSEUDOBLOCK_GMRES,RELAXATION,unconverged,66.0754,6300,0.241304
12,qa8fk.mtx,PSEUDOBLOCK_GMRES,CHEBYSHEV,unconverged,66.2999,6300,0.0710185
12,qa8fk.mtx,PSEUDOBLOCK_GMRES,NONE,unconverged,0.7899,147,8.87E-07
12,qa8fm.mtx,FIXED_POINT,ILUT,converged,0.046423,17,7.71E-07
12,qa8fm.mtx,FIXED_POINT,RILUK,converged,0.0503352,17,7.71E-07
12,qa8fm.mtx,FIXED_POINT,RELAXATION,error,0.476221,,
12,qa8fm.mtx,FIXED_POINT,CHEBYSHEV,error,0.115275,,
12,qa8fm.mtx,FIXED_POINT,NONE,unconverged,5.07454,10000,0.0672217
12,qa8fm.mtx,BICGSTAB,ILUT,converged,0.034528,6,5.99E-08
12,qa8fm.mtx,BICGSTAB,RILUK,converged,0.0414221,6,5.99E-08
12,qa8fm.mtx,BICGSTAB,RELAXATION,converged,0.0410981,25,9.36E-07
12,qa8fm.mtx,BICGSTAB,CHEBYSHEV,unconverged,18.3174,10000,0.0334796
12,qa8fm.mtx,BICGSTAB,NONE,converged,0.0536969,38,7.92E-07
12,qa8fm.mtx,MINRES,ILUT,converged,0.053968,48,8.73E-07
12,qa8fm.mtx,MINRES,RILUK,converged,0.0576901,48,8.73E-07
12,qa8fm.mtx,MINRES,RELAXATION,converged,0.0382419,48,8.73E-07
12,qa8fm.mtx,MINRES,CHEBYSHEV,converged,0.0438168,48,8.73E-07
12,qa8fm.mtx,MINRES,NONE,converged,0.038008,48,8.73E-07
12,qa8fm.mtx,PSEUDOBLOCK_CG,ILUT,converged,0.0358911,10,2.40E-07
12,qa8fm.mtx,PSEUDOBLOCK_CG,RILUK,converged,0.038254,10,2.40E-07
12,qa8fm.mtx,PSEUDOBLOCK_CG,RELAXATION,converged,0.022094,29,7.47E-07
12,qa8fm.mtx,PSEUDOBLOCK_CG,CHEBYSHEV,converged,0.028625,29,7.47E-07
12,qa8fm.mtx,PSEUDOBLOCK_CG,NONE,converged,0.031621,50,8.39E-07
12,qa8fm.mtx,PSEUDOBLOCK_STOCHASTIC_CG,ILUT,converged,0.0363319,10,
12,qa8fm.mtx,PSEUDOBLOCK_STOCHASTIC_CG,RILUK,converged,0.038619,10,
12,qa8fm.mtx,PSEUDOBLOCK_STOCHASTIC_CG,RELAXATION,converged,0.023345,29,
12,qa8fm.mtx,PSEUDOBLOCK_STOCHASTIC_CG,CHEBYSHEV,unconverged,8.31392,10000,
12,qa8fm.mtx,PSEUDOBLOCK_STOCHASTIC_CG,NONE,converged,0.0336671,50,
12,qa8fm.mtx,PSEUDOBLOCK_TFQMR,ILUT,converged,0.0408828,6,5.33E-07
12,qa8fm.mtx,PSEUDOBLOCK_TFQMR,RILUK,converged,0.043324,6,5.33E-07
12,qa8fm.mtx,PSEUDOBLOCK_TFQMR,RELAXATION,unconverged,16.4556,10000,9.03422
12,qa8fm.mtx,PSEUDOBLOCK_TFQMR,CHEBYSHEV,unconverged,17.3202,10000,39.4381
12,qa8fm.mtx,PSEUDOBLOCK_TFQMR,NONE,converged,0.0468309,30,9.69E-07
12,qa8fm.mtx,TFQMR,ILUT,converged,0.0399711,6,5.33E-07
12,qa8fm.mtx,TFQMR,RILUK,converged,0.0423188,6,5.33E-07
12,qa8fm.mtx,TFQMR,RELAXATION,unconverged,14.9223,10000,9.03422
12,qa8fm.mtx,TFQMR,CHEBYSHEV,unconverged,15.7384,10000,49.1999
12,qa8fm.mtx,TFQMR,NONE,converged,0.0419099,30,9.69E-07
12,qa8fm.mtx,LSQR,ILUT,converged,2.32887,585,
12,qa8fm.mtx,LSQR,RILUK,converged,0.095474,19,
12,qa8fm.mtx,LSQR,RELAXATION,converged,0.25751,116,
12,qa8fm.mtx,LSQR,CHEBYSHEV,converged,0.398082,122,
12,qa8fm.mtx,LSQR,NONE,converged,0.621253,307,
12,qa8fm.mtx,PSEUDOBLOCK_GMRES,ILUT,converged,0.0402131,9,9.24E-07
12,qa8fm.mtx,PSEUDOBLOCK_GMRES,RILUK,converged,0.041656,9,9.24E-07
12,qa8fm.mtx,PSEUDOBLOCK_GMRES,RELAXATION,converged,0.0459809,28,8.19E-07
12,qa8fm.mtx,PSEUDOBLOCK_GMRES,CHEBYSHEV,unconverged,68.4108,6300,0.262643
12,qa8fm.mtx,PSEUDOBLOCK_GMRES,NONE,converged,0.091176,48,8.73E-07
12,gas_sensor.mtx,FIXED_POINT,ILUT,error,0.929192,,
12,gas_sensor.mtx,FIXED_POINT,RILUK,error,0.924047,,
12,gas_sensor.mtx,FIXED_POINT,RELAXATION,error,0.350119,,
12,gas_sensor.mtx,FIXED_POINT,CHEBYSHEV,error,0.162912,,
12,gas_sensor.mtx,FIXED_POINT,NONE,error,0.137228,,
12,gas_sensor.mtx,BICGSTAB,ILUT,converged,1.38496,412,6.44E-07
12,gas_sensor.mtx,BICGSTAB,RILUK,converged,1.81031,543,4.74E-07
12,gas_sensor.mtx,BICGSTAB,RELAXATION,unconverged,15.9198,10000,0.527996
12,gas_sensor.mtx,BICGSTAB,CHEBYSHEV,unconverged,16.46,10000,1.03384
12,gas_sensor.mtx,BICGSTAB,NONE,error,0.421239,,
12,gas_sensor.mtx,MINRES,ILUT,unconverged,7.25453,10000,0.175637
12,gas_sensor.mtx,MINRES,RILUK,unconverged,7.07891,10000,0.175637
12,gas_sensor.mtx,MINRES,RELAXATION,unconverged,7.13522,10000,0.175637
12,gas_sensor.mtx,MINRES,CHEBYSHEV,unconverged,7.11943,10000,0.175637
12,gas_sensor.mtx,MINRES,NONE,unconverged,7.16821,10000,0.175637
12,gas_sensor.mtx,PSEUDOBLOCK_CG,ILUT,error,0.038691,,
12,gas_sensor.mtx,PSEUDOBLOCK_CG,RILUK,error,0.0209842,,
12,gas_sensor.mtx,PSEUDOBLOCK_CG,RELAXATION,error,0.00105691,,
12,gas_sensor.mtx,PSEUDOBLOCK_CG,CHEBYSHEV,error,0.006814,,
12,gas_sensor.mtx,PSEUDOBLOCK_CG,NONE,error,0.00126696,,
12,gas_sensor.mtx,PSEUDOBLOCK_STOCHASTIC_CG,ILUT,error,0.0232131,,
12,gas_sensor.mtx,PSEUDOBLOCK_STOCHASTIC_CG,RILUK,error,0.021064,,
12,gas_sensor.mtx,PSEUDOBLOCK_STOCHASTIC_CG,RELAXATION,error,0.0010612,,
12,gas_sensor.mtx,PSEUDOBLOCK_STOCHASTIC_CG,CHEBYSHEV,error,0.00689006,,
12,gas_sensor.mtx,PSEUDOBLOCK_STOCHASTIC_CG,NONE,error,0.00127006,,
12,gas_sensor.mtx,PSEUDOBLOCK_TFQMR,ILUT,unconverged,33.5998,10000,141.355
12,gas_sensor.mtx,PSEUDOBLOCK_TFQMR,RILUK,unconverged,33.393,10000,141.355
12,gas_sensor.mtx,PSEUDOBLOCK_TFQMR,RELAXATION,unconverged,16.4684,10000,141.409
12,gas_sensor.mtx,PSEUDOBLOCK_TFQMR,CHEBYSHEV,unconverged,17.3073,10000,141.415
12,gas_sensor.mtx,PSEUDOBLOCK_TFQMR,NONE,unconverged,14.5365,10000,139.668
12,gas_sensor.mtx,TFQMR,ILUT,unconverged,31.8128,10000,141.355
12,gas_sensor.mtx,TFQMR,RILUK,unconverged,31.6611,10000,141.355
12,gas_sensor.mtx,TFQMR,RELAXATION,unconverged,15.0024,10000,141.409
12,gas_sensor.mtx,TFQMR,CHEBYSHEV,unconverged,16.1468,10000,141.415
12,gas_sensor.mtx,TFQMR,NONE,unconverged,13.2661,10000,139.668
12,gas_sensor.mtx,LSQR,ILUT,converged,0.403917,93,
12,gas_sensor.mtx,LSQR,RILUK,unconverged,40.3418,10000,
12,gas_sensor.mtx,LSQR,RELAXATION,unconverged,22.3505,10000,
12,gas_sensor.mtx,LSQR,CHEBYSHEV,unconverged,115.754,10000,
12,gas_sensor.mtx,LSQR,NONE,unconverged,20.7832,10000,
12,gas_sensor.mtx,PSEUDOBLOCK_GMRES,ILUT,converged,5.9441,550,9.12E-07
12,gas_sensor.mtx,PSEUDOBLOCK_GMRES,RILUK,converged,5.79422,550,9.12E-07
12,gas_sensor.mtx,PSEUDOBLOCK_GMRES,RELAXATION,unconverged,69.9759,6300,0.765394
12,gas_sensor.mtx,PSEUDOBLOCK_GMRES,CHEBYSHEV,unconverged,67.0854,6300,0.765394
12,gas_sensor.mtx,PSEUDOBLOCK_GMRES,NONE,unconverged,66.3758,6300,0.727219
12,H2O.mtx,FIXED_POINT,ILUT,unconverged,25.0141,10000,inf
12,H2O.mtx,FIXED_POINT,RILUK,unconverged,24.9891,10000,inf
12,H2O.mtx,FIXED_POINT,RELAXATION,error,3.98639,,
12,H2O.mtx,FIXED_POINT,CHEBYSHEV,error,0.325085,,
12,H2O.mtx,FIXED_POINT,NONE,error,0.223014,,
12,H2O.mtx,BICGSTAB,ILUT,converged,0.430289,76,7.03E-07
12,H2O.mtx,BICGSTAB,RILUK,converged,0.414299,75,9.69E-07
12,H2O.mtx,BICGSTAB,RELAXATION,converged,0.703757,187,7.95E-07
12,H2O.mtx,BICGSTAB,CHEBYSHEV,converged,0.735594,186,9.48E-07
12,H2O.mtx,BICGSTAB,NONE,converged,0.698465,192,9.23E-07
12,H2O.mtx,MINRES,ILUT,converged,0.526643,269,9.11E-07
12,H2O.mtx,MINRES,RILUK,converged,0.516366,269,9.11E-07
