mpi_call bytes rank region count total_bytes bytes_per_rank_and_region solver prec
MPI_Irecv 16 1 27 14 224   
MPI_Send 16 1 27 14 224   
MPI_Recv 8 1 28 1 8   
MPI_Send 8 1 28 1 8   
MPI_Recv 96 1 28 1 96   
MPI_Send 96 1 28 1 96   
MPI_Irecv 24 1 28 42 1008   
MPI_Send 24 1 28 42 1008   
MPI_Recv 320 1 28 1 320   
MPI_Send 320 1 28 1 320   
MPI_Irecv 16 1 28 42 672   
MPI_Send 16 1 28 42 672   
MPI_Recv 320 1 29 1 320   
MPI_Send 320 1 29 1 320   
MPI_Recv 8 1 29 1 8   
MPI_Send 8 1 29 1 8   
MPI_Recv 96 1 29 1 96   
MPI_Send 96 1 29 1 96   
MPI_Irecv 24 1 29 52 1248   
MPI_Send 24 1 29 52 1248   
MPI_Irecv 16 1 29 52 832   
MPI_Send 16 1 29 52 832   
MPI_Irecv 24 1 30 90 2160   
MPI_Send 24 1 30 90 2160   
MPI_Recv 320 1 30 1 320   
MPI_Send 320 1 30 1 320   
MPI_Recv 8 1 30 1 8   
MPI_Send 8 1 30 1 8   
MPI_Recv 96 1 30 1 96   
MPI_Send 96 1 30 1 96   
MPI_Irecv 16 1 30 90 1440   
MPI_Send 16 1 30 90 1440   
MPI_Recv 8 1 31 1 8   
MPI_Send 8 1 31 1 8   
MPI_Recv 384 1 31 1 384   
MPI_Send 384 1 31 1 384   
MPI_Irecv 24 1 31 6 144   
MPI_Send 24 1 31 6 144   
MPI_Recv 112 1 31 1 112   
MPI_Send 112 1 31 1 112   
MPI_Bcast 4 1 31 1 4   
MPI_Irecv 16 1 31 6 96   
MPI_Send 16 1 31 6 96   
MPI_Send 112 1 32 1 112   
MPI_Recv 8 1 32 1 8   
MPI_Send 8 1 32 1 8   
MPI_Recv 384 1 32 1 384   
MPI_Send 384 1 32 1 384   
MPI_Irecv 24 1 32 6 144   
MPI_Send 24 1 32 6 144   
MPI_Recv 112 1 32 1 112   
MPI_Bcast 4 1 32 1 4   
MPI_Irecv 16 1 32 6 96   
MPI_Send 16 1 32 6 96   
MPI_Recv 384 1 33 1 384   
MPI_Send 384 1 33 1 384   
MPI_Irecv 24 1 33 11 264   
MPI_Send 24 1 33 11 264   
MPI_Recv 112 1 33 1 112   
MPI_Send 112 1 33 1 112   
MPI_Recv 8 1 33 1 8   
MPI_Send 8 1 33 1 8   
MPI_Send 16 1 33 11 176   
MPI_Irecv 16 1 33 11 176   
MPI_Recv 8 1 34 1 8   
MPI_Send 8 1 34 1 8   
MPI_Recv 384 1 34 1 384   
MPI_Send 384 1 34 1 384   
MPI_Irecv 24 1 34 74 1776   
MPI_Send 24 1 34 74 1776   
MPI_Recv 112 1 34 1 112   
MPI_Send 112 1 34 1 112   
MPI_Irecv 16 1 34 74 1184   
MPI_Send 16 1 34 74 1184   
MPI_Recv 112 1 35 1 112   
MPI_Send 112 1 35 1 112   
MPI_Recv 8 1 35 1 8   
MPI_Send 8 1 35 1 8   
MPI_Recv 384 1 35 1 384   
MPI_Send 384 1 35 1 384   
MPI_Irecv 24 1 35 23 552   
MPI_Send 24 1 35 23 552   
MPI_Irecv 16 1 35 23 368   
MPI_Send 16 1 35 23 368   
MPI_Recv 16384 2 0 1 16384   
MPI_Send 32768 2 0 1 32768   
MPI_Recv 8 2 0 1 8   
MPI_Send 229376 2 0 1 229376   
MPI_Send 114688 2 0 1 114688   
MPI_Irecv 32 2 0 1 32   
MPI_Send 32 2 0 1 32   
MPI_Send 8 2 0 2 16   
MPI_Irecv 32 2 0 1 32   
MPI_Send 32 2 0 1 32   
MPI_Send 8 2 0 2 16   
MPI_Recv 32 2 1 1 32   
MPI_Send 32 2 1 1 32   
MPI_Recv 80 2 1 1 80   
MPI_Send 80 2 1 1 80   
