M20PI_n1.mtx,PSEUDOBLOCK CG,ILUT,error,0
M20PI_n1.mtx,PSEUDOBLOCK CG,RILUK,error,0
M20PI_n1.mtx,PSEUDOBLOCK CG,RELAXATION,error,0
M20PI_n1.mtx,PSEUDOBLOCK CG,CHEBYSHEV,error,0
M20PI_n1.mtx,PSEUDOBLOCK CG,NONE,error,0
M20PI_n1.mtx,PSEUDOBLOCK TFQMR,ILUT,error,0
M20PI_n1.mtx,PSEUDOBLOCK TFQMR,RILUK,error,0
M20PI_n1.mtx,PSEUDOBLOCK TFQMR,RELAXATION,error,0
M20PI_n1.mtx,PSEUDOBLOCK TFQMR,CHEBYSHEV,unconverged,2.66995,10000,141.373
M20PI_n1.mtx,PSEUDOBLOCK TFQMR,NONE,unconverged,2.21746,10000,139.433
M20PI_n1.mtx,LSQR,ILUT,error,0
M20PI_n1.mtx,LSQR,RILUK,error,0
M20PI_n1.mtx,LSQR,RELAXATION,unconverged,0.847993,10000,
M20PI_n1.mtx,LSQR,CHEBYSHEV,unconverged,1.71784,10000,
M20PI_n1.mtx,LSQR,NONE,converged,0.269634,3116,
M20PI_n1.mtx,PSEUDOBLOCK GMRES,ILUT,error,0
M20PI_n1.mtx,PSEUDOBLOCK GMRES,RILUK,error,0
M20PI_n1.mtx,PSEUDOBLOCK GMRES,RELAXATION,error,0
M20PI_n1.mtx,PSEUDOBLOCK GMRES,CHEBYSHEV,unconverged,0.00378664,10,0
M20PI_n1.mtx,PSEUDOBLOCK GMRES,NONE,unconverged,3.52095,10000,0.273617
netscience.mtx,FIXED POINT,ILUT,error,0
netscience.mtx,FIXED POINT,RILUK,error,0
netscience.mtx,FIXED POINT,RELAXATION,error,0
netscience.mtx,FIXED POINT,CHEBYSHEV,error,0
netscience.mtx,FIXED POINT,NONE,error,0
netscience.mtx,BICGSTAB,ILUT,error,0
netscience.mtx,BICGSTAB,RILUK,error,0
netscience.mtx,BICGSTAB,RELAXATION,error,0
netscience.mtx,BICGSTAB,CHEBYSHEV,unconverged,2.52314,10000,2.5884
netscience.mtx,BICGSTAB,NONE,unconverged,2.29942,10000,2.5884
netscience.mtx,MINRES,ILUT,unconverged,0.60178,10000,0.145043
netscience.mtx,MINRES,RILUK,error,0
netscience.mtx,MINRES,RELAXATION,unconverged,0.591125,10000,0.145043
netscience.mtx,MINRES,CHEBYSHEV,unconverged,0.595134,10000,0.145043
netscience.mtx,MINRES,NONE,unconverged,0.622239,10000,0.145043
netscience.mtx,PSEUDOBLOCK CG,ILUT,error,0
netscience.mtx,PSEUDOBLOCK CG,RILUK,error,0
netscience.mtx,PSEUDOBLOCK CG,RELAXATION,error,0
netscience.mtx,PSEUDOBLOCK CG,CHEBYSHEV,error,0
netscience.mtx,PSEUDOBLOCK CG,NONE,error,0
netscience.mtx,PSEUDOBLOCK TFQMR,ILUT,error,0
netscience.mtx,PSEUDOBLOCK TFQMR,RILUK,error,0
netscience.mtx,PSEUDOBLOCK TFQMR,RELAXATION,unconverged,3.05345,10000,1
netscience.mtx,PSEUDOBLOCK TFQMR,CHEBYSHEV,unconverged,3.13158,10000,106.879
netscience.mtx,PSEUDOBLOCK TFQMR,NONE,unconverged,2.5232,10000,106.871
netscience.mtx,LSQR,ILUT,error,0
netscience.mtx,LSQR,RILUK,error,0
netscience.mtx,LSQR,RELAXATION,unconverged,0.980198,10000,
netscience.mtx,LSQR,CHEBYSHEV,converged,0.451528,2038,
netscience.mtx,LSQR,NONE,converged,0.255936,2037,
netscience.mtx,PSEUDOBLOCK GMRES,ILUT,error,0
netscience.mtx,PSEUDOBLOCK GMRES,RILUK,error,0
netscience.mtx,PSEUDOBLOCK GMRES,RELAXATION,error,0
netscience.mtx,PSEUDOBLOCK GMRES,CHEBYSHEV,unconverged,5.41682,10000,0.287541
netscience.mtx,PSEUDOBLOCK GMRES,NONE,unconverged,5.14776,10000,0.287541
S20PI_n.mtx,FIXED POINT,ILUT,error,0
S20PI_n.mtx,FIXED POINT,RILUK,error,0
S20PI_n.mtx,FIXED POINT,RELAXATION,error,0
S20PI_n.mtx,FIXED POINT,CHEBYSHEV,unconverged,0.212201,10000,31458.2
S20PI_n.mtx,FIXED POINT,NONE,error,0
S20PI_n.mtx,BICGSTAB,ILUT,error,0
S20PI_n.mtx,BICGSTAB,RILUK,error,0
S20PI_n.mtx,BICGSTAB,RELAXATION,error,0
S20PI_n.mtx,BICGSTAB,CHEBYSHEV,unconverged,1.81749,10000,42000.2
S20PI_n.mtx,BICGSTAB,NONE,error,0
S20PI_n.mtx,MINRES,ILUT,unconverged,0.327261,10000,0.921041
S20PI_n.mtx,MINRES,RILUK,unconverged,0.318371,10000,0.921041
S20PI_n.mtx,MINRES,RELAXATION,unconverged,0.319008,10000,0.921041
S20PI_n.mtx,MINRES,CHEBYSHEV,unconverged,0.319009,10000,0.921041
S20PI_n.mtx,MINRES,NONE,unconverged,0.320204,10000,0.921041
S20PI_n.mtx,PSEUDOBLOCK CG,ILUT,error,0
S20PI_n.mtx,PSEUDOBLOCK CG,RILUK,error,0
S20PI_n.mtx,PSEUDOBLOCK CG,RELAXATION,error,0
S20PI_n.mtx,PSEUDOBLOCK CG,CHEBYSHEV,error,0
S20PI_n.mtx,PSEUDOBLOCK CG,NONE,error,0
S20PI_n.mtx,PSEUDOBLOCK TFQMR,ILUT,unconverged,2.86508,10000,141.178
S20PI_n.mtx,PSEUDOBLOCK TFQMR,RILUK,error,0
S20PI_n.mtx,PSEUDOBLOCK TFQMR,RELAXATION,error,0
S20PI_n.mtx,PSEUDOBLOCK TFQMR,CHEBYSHEV,unconverged,2.27694,10000,141.425
S20PI_n.mtx,PSEUDOBLOCK TFQMR,NONE,unconverged,1.9249,10000,131.523
S20PI_n.mtx,LSQR,ILUT,converged,0.488569,2233,
S20PI_n.mtx,LSQR,RILUK,unconverged,1.20006,10000,
S20PI_n.mtx,LSQR,RELAXATION,unconverged,0.701592,10000,
S20PI_n.mtx,LSQR,CHEBYSHEV,unconverged,1.35605,10000,
S20PI_n.mtx,LSQR,NONE,converged,0.186189,3001,
S20PI_n.mtx,PSEUDOBLOCK GMRES,ILUT,unconverged,0.00276815,2,0
S20PI_n.mtx,PSEUDOBLOCK GMRES,RILUK,error,0
S20PI_n.mtx,PSEUDOBLOCK GMRES,RELAXATION,error,0
S20PI_n.mtx,PSEUDOBLOCK GMRES,CHEBYSHEV,unconverged,0.00132615,2,0
S20PI_n.mtx,PSEUDOBLOCK GMRES,NONE,unconverged,3.75399,10000,0.386313
M20PI_n.mtx,FIXED POINT,ILUT,error,0
M20PI_n.mtx,FIXED POINT,RILUK,error,0
M20PI_n.mtx,FIXED POINT,RELAXATION,error,0
M20PI_n.mtx,FIXED POINT,CHEBYSHEV,unconverged,0.199127,10000,31458.2
M20PI_n.mtx,FIXED POINT,NONE,error,0
M20PI_n.mtx,BICGSTAB,ILUT,error,0
M20PI_n.mtx,BICGSTAB,RILUK,error,0
M20PI_n.mtx,BICGSTAB,RELAXATION,error,0
M20PI_n.mtx,BICGSTAB,CHEBYSHEV,unconverged,1.68893,10000,42000.2
M20PI_n.mtx,BICGSTAB,NONE,error,0
M20PI_n.mtx,MINRES,ILUT,unconverged,0.304768,10000,0.921041
M20PI_n.mtx,MINRES,RILUK,unconverged,0.298849,10000,0.921041
M20PI_n.mtx,MINRES,RELAXATION,unconverged,0.297481,10000,0.921041
M20PI_n.mtx,MINRES,CHEBYSHEV,unconverged,0.298829,10000,0.921041
M20PI_n.mtx,MINRES,NONE,unconverged,0.298375,10000,0.921041
M20PI_n.mtx,PSEUDOBLOCK CG,ILUT,error,0
M20PI_n.mtx,PSEUDOBLOCK CG,RILUK,error,0
M20PI_n.mtx,PSEUDOBLOCK CG,RELAXATION,error,0
M20PI_n.mtx,PSEUDOBLOCK CG,CHEBYSHEV,error,0
M20PI_n.mtx,PSEUDOBLOCK CG,NONE,error,0
M20PI_n.mtx,PSEUDOBLOCK TFQMR,ILUT,unconverged,2.68481,10000,141.178
M20PI_n.mtx,PSEUDOBLOCK TFQMR,RILUK,error,0
M20PI_n.mtx,PSEUDOBLOCK TFQMR,RELAXATION,error,0
M20PI_n.mtx,PSEUDOBLOCK TFQMR,CHEBYSHEV,unconverged,2.1163,10000,141.425
M20PI_n.mtx,PSEUDOBLOCK TFQMR,NONE,unconverged,1.80186,10000,131.523
M20PI_n.mtx,LSQR,ILUT,converged,0.454196,2233,
M20PI_n.mtx,LSQR,RILUK,unconverged,1.11786,10000,
M20PI_n.mtx,LSQR,RELAXATION,unconverged,0.649568,10000,
M20PI_n.mtx,LSQR,CHEBYSHEV,unconverged,1.26347,10000,
M20PI_n.mtx,LSQR,NONE,converged,0.173134,3001,
M20PI_n.mtx,PSEUDOBLOCK GMRES,ILUT,unconverged,0.0025283,2,0
M20PI_n.mtx,PSEUDOBLOCK GMRES,RILUK,error,0
M20PI_n.mtx,PSEUDOBLOCK GMRES,RELAXATION,error,0
M20PI_n.mtx,PSEUDOBLOCK GMRES,CHEBYSHEV,unconverged,0.00122973,2,0
M20PI_n.mtx,PSEUDOBLOCK GMRES,NONE,unconverged,3.47487,10000,0.386313
1138_bus.mtx,FIXED POINT,ILUT,unconverged,0.511116,10000,2.64635
1138_bus.mtx,FIXED POINT,RILUK,unconverged,0.519612,10000,2.64635
1138_bus.mtx,FIXED POINT,RELAXATION,unconverged,0.226236,10000,2.98782
1138_bus.mtx,FIXED POINT,CHEBYSHEV,error,0
1138_bus.mtx,FIXED POINT,NONE,error,0
1138_bus.mtx,BICGSTAB,ILUT,converged,0.0266578,94,2.74075e-07
1138_bus.mtx,BICGSTAB,RILUK,converged,0.0259863,94,1.99864e-07
1138_bus.mtx,BICGSTAB,RELAXATION,converged,0.264356,1402,8.02058e-07
1138_bus.mtx,BICGSTAB,CHEBYSHEV,converged,0.268942,1386,8.40984e-07
